HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ours,Answer.test1,Approve,Reject
30IRMPJWE5CRT3B3JY9MKY2U759RK3,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3TYCR1GOTJCE2KD64HK29LCVX13LZ1,AO2WNSGOXAX52,Submitted,Sat Nov 14 23:13:20 PST 2020,Sat Nov 14 23:17:02 PST 2020,Tue Nov 17 23:17:02 PST 2020,,,,222,100% (4/4),100% (4/4),100% (4/4),https://github.com/jiangolder/results/blob/master/ho3d/55200.png?raw=true,2,,
31ANT7FQOEVBMQCXG6TM45H6N6H5H0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3E1QT0TDFW2XSN4DAONC4LNZHO2I8F,APF4DODEF8HBC,Submitted,Sat Nov 14 22:40:34 PST 2020,Sat Nov 14 22:41:56 PST 2020,Tue Nov 17 22:41:56 PST 2020,,,,82,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/55700.png?raw=true,4,,
31ANT7FQOEVBMQCXG6TM45H6N6H5H0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3IHR8NYAMEUOQ84FBGNJW6861G1P4R,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:43:29 PST 2020,Sat Nov 14 22:46:28 PST 2020,Tue Nov 17 22:46:28 PST 2020,,,,179,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/55700.png?raw=true,4,,
31ANT7FQOEVBMQCXG6TM45H6N6H5H0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3LEIZ60CDQSJ1ICXFKHC4CL0X7LZ9H,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:36:40 PST 2020,Sat Nov 14 22:40:39 PST 2020,Tue Nov 17 22:40:39 PST 2020,,,,239,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/55700.png?raw=true,4,,
3QX22DUVPUAECYSNDURC08J1HGHVM5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3570Y55XZWCYB2P0X4L3IMYLVQDGYZ,APF4DODEF8HBC,Submitted,Sat Nov 14 22:42:47 PST 2020,Sat Nov 14 22:44:13 PST 2020,Tue Nov 17 22:44:13 PST 2020,,,,86,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/55800.png?raw=true,5,,
3QX22DUVPUAECYSNDURC08J1HGHVM5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3I33IC7ZWMV70QJQIJMYDWMDIG5A20,A3DTPGXKABAFEJ,Submitted,Sat Nov 14 22:37:49 PST 2020,Sat Nov 14 22:38:20 PST 2020,Tue Nov 17 22:38:20 PST 2020,,,,31,100% (3/3),100% (3/3),100% (3/3),https://github.com/jiangolder/results/blob/master/ho3d/55800.png?raw=true,4,,
3QX22DUVPUAECYSNDURC08J1HGHVM5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3PB5A5BD02ZFWITZAVV359EORR57GQ,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:47:09 PST 2020,Sat Nov 14 22:50:40 PST 2020,Tue Nov 17 22:50:40 PST 2020,,,,211,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/55800.png?raw=true,4,,
3TZ0XG8CC0D1U2DGGSCX38T96JA89F,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3B3WTRP3DIVTV79LQD8YH1BTCYN29D,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:36:33 PST 2020,Sat Nov 14 22:39:31 PST 2020,Tue Nov 17 22:39:31 PST 2020,,,,178,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/55900.png?raw=true,4,,
3TZ0XG8CC0D1U2DGGSCX38T96JA89F,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3WT783CTPIAPHIGKLQB0KKF5CP3BC5,APF4DODEF8HBC,Submitted,Sat Nov 14 22:41:12 PST 2020,Sat Nov 14 22:42:37 PST 2020,Tue Nov 17 22:42:37 PST 2020,,,,85,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/55900.png?raw=true,5,,
3TZ0XG8CC0D1U2DGGSCX38T96JA89F,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3ZSANO2JCM0V1GHWNENWIFA8DQGSFX,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:37:35 PST 2020,Sat Nov 14 22:37:43 PST 2020,Tue Nov 17 22:37:43 PST 2020,,,,8,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/55900.png?raw=true,2,,
3XEDXEGFY9H3T9R4PLQ70217YFA0KE,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,31QNSG6A5YM033NHRXJFDWXQ38R789,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:37:19 PST 2020,Sat Nov 14 22:39:33 PST 2020,Tue Nov 17 22:39:33 PST 2020,,,,134,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56100.png?raw=true,4,,
3XEDXEGFY9H3T9R4PLQ70217YFA0KE,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,379J5II41V9GRPMA8U6POBBD9VULEV,A1GMYDH5MKN105,Submitted,Sat Nov 14 22:41:57 PST 2020,Sat Nov 14 22:46:01 PST 2020,Tue Nov 17 22:46:01 PST 2020,,,,244,100% (32/32),100% (32/32),100% (29/29),https://github.com/jiangolder/results/blob/master/ho3d/56100.png?raw=true,4,,
3XEDXEGFY9H3T9R4PLQ70217YFA0KE,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3D3VGR7TA78OKP1QOUMPRWGFOYT3RC,APF4DODEF8HBC,Submitted,Sat Nov 14 22:40:24 PST 2020,Sat Nov 14 22:41:51 PST 2020,Tue Nov 17 22:41:51 PST 2020,,,,87,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/56100.png?raw=true,4,,
35A1YQPVGK9BILNHMOB74HILNJW5IT,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,30H4UDGLT9B4UYTLHKNFI0P6N7LPML,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:36:41 PST 2020,Sat Nov 14 22:36:48 PST 2020,Tue Nov 17 22:36:48 PST 2020,,,,7,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56200.png?raw=true,3,,
35A1YQPVGK9BILNHMOB74HILNJW5IT,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3483FV8BELC6DO7NS65MXRKRMXG263,A1GMYDH5MKN105,Submitted,Sat Nov 14 22:45:41 PST 2020,Sat Nov 14 22:53:56 PST 2020,Tue Nov 17 22:53:56 PST 2020,,,,495,100% (32/32),100% (32/32),100% (29/29),https://github.com/jiangolder/results/blob/master/ho3d/56200.png?raw=true,4,,
35A1YQPVGK9BILNHMOB74HILNJW5IT,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3HSYG7LRBQR8TJW2JG5R76B34SKKKA,APF4DODEF8HBC,Submitted,Sat Nov 14 22:36:17 PST 2020,Sat Nov 14 22:37:52 PST 2020,Tue Nov 17 22:37:52 PST 2020,,,,95,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/56200.png?raw=true,4,,
30EV7DWJU1OTRP20VP7FIBQ99X4Y67,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,33C7UALJVSRMSH8F2H26CM6D0MR81D,APF4DODEF8HBC,Submitted,Sat Nov 14 22:39:56 PST 2020,Sat Nov 14 22:41:06 PST 2020,Tue Nov 17 22:41:06 PST 2020,,,,70,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/56400.png?raw=true,5,,
30EV7DWJU1OTRP20VP7FIBQ99X4Y67,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3D4CH1LGEHMJA1HSPSTNJ55UMHSG9A,A1Z8TF04ZG3VRE,Submitted,Sat Nov 14 22:41:19 PST 2020,Sat Nov 14 22:42:09 PST 2020,Tue Nov 17 22:42:09 PST 2020,,,,50,100% (6/6),100% (6/6),100% (5/5),https://github.com/jiangolder/results/blob/master/ho3d/56400.png?raw=true,2,,
30EV7DWJU1OTRP20VP7FIBQ99X4Y67,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3TS1AR6UQX79IIX4ZBPLNOECQC47FQ,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:37:54 PST 2020,Sat Nov 14 22:47:10 PST 2020,Tue Nov 17 22:47:10 PST 2020,,,,556,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/56400.png?raw=true,5,,
3JAOYN9IIRVTE3IUN2GRLEICQ58331,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,31HQ4X3T3Z3H18RS9PQUDSFSAM2SL2,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:37:46 PST 2020,Sat Nov 14 22:41:30 PST 2020,Tue Nov 17 22:41:30 PST 2020,,,,224,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56500.png?raw=true,4,,
3JAOYN9IIRVTE3IUN2GRLEICQ58331,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3Q8GYXHFEWVNS2ZBKGKNHYFD2THC55,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:42:45 PST 2020,Sat Nov 14 22:42:50 PST 2020,Tue Nov 17 22:42:50 PST 2020,,,,5,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56500.png?raw=true,5,,
3JAOYN9IIRVTE3IUN2GRLEICQ58331,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3VJ40NV2QPGQMT74BHBCFEF87AMTOA,APF4DODEF8HBC,Submitted,Sat Nov 14 22:44:30 PST 2020,Sat Nov 14 22:46:06 PST 2020,Tue Nov 17 22:46:06 PST 2020,,,,96,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/56500.png?raw=true,4,,
3JGHED38FJKCVPG5EZC7OPQ548OY76,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3OVHNO1VEDUV48PER0MEQ84QOS0ZDY,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:36:58 PST 2020,Sat Nov 14 22:37:33 PST 2020,Tue Nov 17 22:37:33 PST 2020,,,,35,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56900.png?raw=true,4,,
3JGHED38FJKCVPG5EZC7OPQ548OY76,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3VA45EW49UGPD9VV9YR298WDFRW1OA,APF4DODEF8HBC,Submitted,Sat Nov 14 22:44:25 PST 2020,Sat Nov 14 22:45:55 PST 2020,Tue Nov 17 22:45:55 PST 2020,,,,90,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/56900.png?raw=true,4,,
3JGHED38FJKCVPG5EZC7OPQ548OY76,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3WS1NTTKE55V07XKEC4C894PIYY0FJ,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:39:15 PST 2020,Sat Nov 14 22:39:23 PST 2020,Tue Nov 17 22:39:23 PST 2020,,,,8,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/56900.png?raw=true,3,,
3Z3R5YC0Q9GTTWWHMCNK40B7NUPTFG,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,34PGFRQONV44DZK1Q9OIU25LCAUWJK,A1Z8TF04ZG3VRE,Submitted,Sat Nov 14 22:44:19 PST 2020,Sat Nov 14 22:44:37 PST 2020,Tue Nov 17 22:44:37 PST 2020,,,,18,100% (6/6),100% (6/6),100% (5/5),https://github.com/jiangolder/results/blob/master/ho3d/57300.png?raw=true,3,,
3Z3R5YC0Q9GTTWWHMCNK40B7NUPTFG,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,37QW5D2ZRNFMM179F0HQ8NTMQM4S8H,APF4DODEF8HBC,Submitted,Sat Nov 14 22:44:29 PST 2020,Sat Nov 14 22:46:02 PST 2020,Tue Nov 17 22:46:02 PST 2020,,,,93,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/57300.png?raw=true,5,,
3Z3R5YC0Q9GTTWWHMCNK40B7NUPTFG,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3MMN5BL1W6XXN9OYJMQ85XM5IBUM37,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:43:22 PST 2020,Sat Nov 14 22:45:08 PST 2020,Tue Nov 17 22:45:08 PST 2020,,,,106,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/57300.png?raw=true,4,,
3W3RSPVVHYKUT1L28SGS492T34ILU4,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3KAKFY4PG1VBRQY7Y7SGD4FO12AI3N,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:39:51 PST 2020,Sat Nov 14 22:39:58 PST 2020,Tue Nov 17 22:39:58 PST 2020,,,,7,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/57500.png?raw=true,3,,
3W3RSPVVHYKUT1L28SGS492T34ILU4,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3TE3O857371ZZ757KU8K8MBNIKT2R0,APF4DODEF8HBC,Submitted,Sat Nov 14 22:37:36 PST 2020,Sat Nov 14 22:40:55 PST 2020,Tue Nov 17 22:40:55 PST 2020,,,,199,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/57500.png?raw=true,5,,
3W3RSPVVHYKUT1L28SGS492T34ILU4,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3ZSANO2JCM0V1GHWNENWIFA8DQHFSL,A3DTPGXKABAFEJ,Submitted,Sat Nov 14 22:40:17 PST 2020,Sat Nov 14 22:40:48 PST 2020,Tue Nov 17 22:40:48 PST 2020,,,,31,100% (3/3),100% (3/3),100% (3/3),https://github.com/jiangolder/results/blob/master/ho3d/57500.png?raw=true,2,,
30Z7M1Q8V4DFZLNL8YQXZ34TC1S8AU,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,32SCWG5HIOX25V8TU4GYT4SKX776PT,APF4DODEF8HBC,Submitted,Sat Nov 14 22:42:42 PST 2020,Sat Nov 14 22:44:11 PST 2020,Tue Nov 17 22:44:11 PST 2020,,,,89,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/58000.png?raw=true,5,,
30Z7M1Q8V4DFZLNL8YQXZ34TC1S8AU,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3VFJCI1K46SPE1DEJ9T9AQ5OS3YRG8,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:43:18 PST 2020,Sat Nov 14 22:44:44 PST 2020,Tue Nov 17 22:44:44 PST 2020,,,,86,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/58000.png?raw=true,4,,
30Z7M1Q8V4DFZLNL8YQXZ34TC1S8AU,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3ZAK8W07IB7KJPUA91ZBU95SSLD0UI,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:40:29 PST 2020,Sat Nov 14 22:40:34 PST 2020,Tue Nov 17 22:40:34 PST 2020,,,,5,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/58000.png?raw=true,4,,
382GHPVPIYKEWZ1YNGLAVJAI45434M,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,352YTHGRO26WDR6RS3FENX6FFPS4H2,A1Z8TF04ZG3VRE,Submitted,Sat Nov 14 22:45:17 PST 2020,Sat Nov 14 22:45:33 PST 2020,Tue Nov 17 22:45:33 PST 2020,,,,16,100% (6/6),100% (6/6),100% (5/5),https://github.com/jiangolder/results/blob/master/ho3d/59300.png?raw=true,4,,
382GHPVPIYKEWZ1YNGLAVJAI45434M,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,36H9ULYP69N22DY60KEIQEJLH75FJ6,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:47:48 PST 2020,Sat Nov 14 22:51:49 PST 2020,Tue Nov 17 22:51:49 PST 2020,,,,241,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/59300.png?raw=true,4,,
382GHPVPIYKEWZ1YNGLAVJAI45434M,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:19 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:19 PST 2020,,,3NC5L260MVFG3OP3GX6NYA07G1EOFX,APF4DODEF8HBC,Submitted,Sat Nov 14 22:42:08 PST 2020,Sat Nov 14 22:43:29 PST 2020,Tue Nov 17 22:43:29 PST 2020,,,,81,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/59300.png?raw=true,3,,
3L2OEKSTXF3GV3LOO44D2PM0FSUY8T,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:20 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:20 PST 2020,,,3DYGAII7PS1VFDRD9DUWZ99BX8JPQ9,A6KOTWP7N7RLU,Submitted,Sat Nov 14 22:44:20 PST 2020,Sat Nov 14 22:44:32 PST 2020,Tue Nov 17 22:44:32 PST 2020,,,,12,100% (1/1),100% (1/1),100% (1/1),https://github.com/jiangolder/results/blob/master/ho3d/59400.png?raw=true,2,,
3L2OEKSTXF3GV3LOO44D2PM0FSUY8T,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:20 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:20 PST 2020,,,3KJYX6QCMG4RYAKW0ZJM80M751SJVX,A1GMYDH5MKN105,Submitted,Sat Nov 14 22:43:36 PST 2020,Sat Nov 14 22:53:50 PST 2020,Tue Nov 17 22:53:50 PST 2020,,,,614,100% (32/32),100% (32/32),100% (29/29),https://github.com/jiangolder/results/blob/master/ho3d/59400.png?raw=true,4,,
