HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ours,Answer.test1,Approve,Reject
3D42WVSDIEOPAIVBWIAJCH3M2W5YF8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3Z7EFSHGNG7WULJLQM3I9H6XVRFCX1,ATXUM0GBU5MC8,Approved,Sat Nov 14 19:06:43 PST 2020,Sat Nov 14 19:08:20 PST 2020,Tue Nov 17 19:08:20 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,97,100% (15/15),100% (15/15),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/177.png?raw=true,3,,
3KTZHH2OOO8G1MWA51G28UZT6IF8MC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,31T4R4OBOZ92F6DU89ZKFIT9TY07C1,AH9AN2JA1T74P,Approved,Sat Nov 14 19:05:22 PST 2020,Sat Nov 14 19:05:39 PST 2020,Tue Nov 17 19:05:39 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,17,100% (26/26),100% (26/26),100% (20/20),https://github.com/jiangolder/results/blob/master/obman/178.png?raw=true,3,,
3KTZHH2OOO8G1MWA51G28UZT6IF8MC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3PH3VY7DJSQUDEP58VR4IWTBV7UWZQ,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:05:49 PST 2020,Sat Nov 14 19:09:34 PST 2020,Tue Nov 17 19:09:34 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,225,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/178.png?raw=true,4,,
3KTZHH2OOO8G1MWA51G28UZT6IF8MC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3YGXWBAF77A5WJVB6B1DC69Z2WAC4M,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:45 PST 2020,Sat Nov 14 19:05:51 PST 2020,Tue Nov 17 19:05:51 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,6,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/178.png?raw=true,4,,
3UYRNV2KJZSMJ4HAH2V2L9OTB8P8NC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3JBT3HLQFFV4T5S4W9D9Q2LF2ARZPY,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:05:42 PST 2020,Sat Nov 14 19:08:19 PST 2020,Tue Nov 17 19:08:19 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,157,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/179.png?raw=true,4,,
3UYRNV2KJZSMJ4HAH2V2L9OTB8P8NC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3OONKJ5DKJCQQ7DNBVKRFK9M12ABOO,A2BXNH0WMOXAIU,Approved,Sat Nov 14 19:05:10 PST 2020,Sat Nov 14 19:05:21 PST 2020,Tue Nov 17 19:05:21 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,11,100% (15/15),100% (15/15),100% (15/15),https://github.com/jiangolder/results/blob/master/obman/179.png?raw=true,4,,
3UYRNV2KJZSMJ4HAH2V2L9OTB8P8NC,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3R2UR8A0IH9X3AGOGRC94H0EK5YXOJ,ATXUM0GBU5MC8,Approved,Sat Nov 14 19:07:57 PST 2020,Sat Nov 14 19:08:53 PST 2020,Tue Nov 17 19:08:53 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,56,100% (15/15),100% (15/15),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/179.png?raw=true,4,,
3BFNCI9LZQJBFMJHPEJHYVUSV7S374,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3CFJTT4SX0JTS9ZU0JV6QLR463K7I3,AGFVHP2FB2GPU,Approved,Sat Nov 14 19:05:26 PST 2020,Sat Nov 14 19:05:46 PST 2020,Tue Nov 17 19:05:46 PST 2020,Sat Nov 14 19:49:26 PST 2020,,,20,100% (12/12),100% (12/12),100% (12/12),https://github.com/jiangolder/results/blob/master/obman/18.png?raw=true,5,,
3BFNCI9LZQJBFMJHPEJHYVUSV7S374,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3S3AMIZX31YIWFE4ZM26FA35F93CDZ,A2BXNH0WMOXAIU,Approved,Sat Nov 14 19:06:03 PST 2020,Sat Nov 14 19:06:10 PST 2020,Tue Nov 17 19:06:10 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,7,100% (15/15),100% (15/15),100% (15/15),https://github.com/jiangolder/results/blob/master/obman/18.png?raw=true,1,,
3BFNCI9LZQJBFMJHPEJHYVUSV7S374,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3TXD01ZLDBA1IDCBS2MD6CV59WGU4D,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:05:53 PST 2020,Sat Nov 14 19:12:33 PST 2020,Tue Nov 17 19:12:33 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,400,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/18.png?raw=true,5,,
3QGTX7BCIVVXDBCRMSZT4CLBJWW5ZO,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,33SA9F9TR4NW2JY9C8DRXMST71MEW3,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:33 PST 2020,Sat Nov 14 19:16:21 PST 2020,Tue Nov 17 19:16:21 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,588,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/180.png?raw=true,5,,
3QGTX7BCIVVXDBCRMSZT4CLBJWW5ZO,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,37Z929RLGG15KLZXIYSLZJP94YCTSS,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:02 PST 2020,Sat Nov 14 19:05:07 PST 2020,Tue Nov 17 19:05:07 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,5,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/180.png?raw=true,2,,
3QGTX7BCIVVXDBCRMSZT4CLBJWW5ZO,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3UXUOQ9OKLQEMRGWOV3T9N3LTVFA72,A1HDYTLK36Y0G5,Approved,Sat Nov 14 19:05:51 PST 2020,Sat Nov 14 19:06:07 PST 2020,Tue Nov 17 19:06:07 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,16,100% (19/19),100% (19/19),100% (14/14),https://github.com/jiangolder/results/blob/master/obman/180.png?raw=true,5,,
39N6W9XWSJGVOIR672G1U23Y3B5YG7,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,32AT8R96GS2KKYEMI3IV4FBBNCKUSL,A12NVHDVHC2V8T,Approved,Sat Nov 14 19:07:18 PST 2020,Sat Nov 14 19:08:32 PST 2020,Tue Nov 17 19:08:32 PST 2020,Sat Nov 14 19:49:27 PST 2020,,,74,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/184.png?raw=true,3,,
39N6W9XWSJGVOIR672G1U23Y3B5YG7,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,39JEC75371U4QWEQQ720LW9CFG7CVY,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:06:38 PST 2020,Sat Nov 14 19:18:43 PST 2020,Tue Nov 17 19:18:43 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,725,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/184.png?raw=true,5,,
39N6W9XWSJGVOIR672G1U23Y3B5YG7,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3VBEN272MRS1FGDRYYTE00AKE45GS7,A1WF1X8PQQJ2OQ,Approved,Sat Nov 14 19:06:13 PST 2020,Sat Nov 14 19:06:25 PST 2020,Tue Nov 17 19:06:25 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,12,100% (25/25),100% (25/25),100% (25/25),https://github.com/jiangolder/results/blob/master/obman/184.png?raw=true,4,,
3D1UCPY6HM2FF0O0ZJBNCVQN6RY38R,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,31N2WW6R9YJRHZWHXZMVA72WL96F3F,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:06:50 PST 2020,Sat Nov 14 19:13:22 PST 2020,Tue Nov 17 19:13:22 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,392,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/185.png?raw=true,4,,
3D1UCPY6HM2FF0O0ZJBNCVQN6RY38R,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3ITXP059P3CB6I3S64EHXD206WMJSE,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:25 PST 2020,Sat Nov 14 19:13:24 PST 2020,Tue Nov 17 19:13:24 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,419,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/185.png?raw=true,4,,
3D1UCPY6HM2FF0O0ZJBNCVQN6RY38R,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3VELCLL3GRCV7WI2AV8CMENZNPSF1N,A12TSLY8GXWHB4,Approved,Sat Nov 14 19:06:48 PST 2020,Sat Nov 14 19:07:05 PST 2020,Tue Nov 17 19:07:05 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,17,100% (10/10),100% (10/10),100% (10/10),https://github.com/jiangolder/results/blob/master/obman/185.png?raw=true,3,,
3X0EMNLXFVIKX1P05AJ4HCDWMLQVPZ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3PH3VY7DJSQUDEP58VR4IWTBV7UZWT,A1WF1X8PQQJ2OQ,Approved,Sat Nov 14 19:06:02 PST 2020,Sat Nov 14 19:06:19 PST 2020,Tue Nov 17 19:06:19 PST 2020,Sat Nov 14 19:49:28 PST 2020,,,17,100% (25/25),100% (25/25),100% (25/25),https://github.com/jiangolder/results/blob/master/obman/186.png?raw=true,2,,
3X0EMNLXFVIKX1P05AJ4HCDWMLQVPZ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3S06PH7KSYXY9C46JPDMYEKEBCC1DY,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:22 PST 2020,Sat Nov 14 19:05:28 PST 2020,Tue Nov 17 19:05:28 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,6,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/186.png?raw=true,2,,
3X0EMNLXFVIKX1P05AJ4HCDWMLQVPZ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3VHP9MDGRUDFUZS0QSXW3A6QRMJFCD,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:07:20 PST 2020,Sat Nov 14 19:14:23 PST 2020,Tue Nov 17 19:14:23 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,423,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/186.png?raw=true,4,,
3ZQX1VYFUJY41PHMIHVF0YOY1ITO86,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,32SVAV9L3M2WL8F9MJ03W6R5OTTA3X,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:05:40 PST 2020,Sat Nov 14 19:07:19 PST 2020,Tue Nov 17 19:07:19 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,99,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/189.png?raw=true,4,,
3ZQX1VYFUJY41PHMIHVF0YOY1ITO86,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3PJUZCGDJD94HMBA6UHZRSOWYX3989,A2D0AXWV0BXA7P,Approved,Sat Nov 14 19:03:50 PST 2020,Sat Nov 14 19:04:07 PST 2020,Tue Nov 17 19:04:07 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,17,100% (10/10),100% (10/10),100% (10/10),https://github.com/jiangolder/results/blob/master/obman/189.png?raw=true,2,,
3ZQX1VYFUJY41PHMIHVF0YOY1ITO86,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3ZGVPD4G60A2LXLBDQMTVCMCRDCZT3,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:51 PST 2020,Sat Nov 14 19:05:56 PST 2020,Tue Nov 17 19:05:56 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,5,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/189.png?raw=true,2,,
37SQU136WDH1UXQ0DUOP9SOIU1E11D,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,39DD6S19JW40WE3ENVXYWQMBO3SEZV,A1RUGTYRR1I1T9,Approved,Sat Nov 14 19:33:41 PST 2020,Sat Nov 14 19:37:50 PST 2020,Tue Nov 17 19:37:50 PST 2020,Sat Nov 14 19:49:29 PST 2020,,,249,100% (5/5),100% (5/5),100% (5/5),https://github.com/jiangolder/results/blob/master/obman/193.png?raw=true,5,,
37SQU136WDH1UXQ0DUOP9SOIU1E11D,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3EG49X351157E4AKGVQFNHENZ546X3,ABLC1ZB6E7IRR,Approved,Sat Nov 14 19:04:40 PST 2020,Sat Nov 14 19:04:56 PST 2020,Tue Nov 17 19:04:56 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,16,100% (12/12),100% (12/12),100% (12/12),https://github.com/jiangolder/results/blob/master/obman/193.png?raw=true,3,,
37SQU136WDH1UXQ0DUOP9SOIU1E11D,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3OSWBBLG1LQ6ZDPZQIYTTNOFGRRDX2,A1S8KMGKJACGVO,Approved,Sat Nov 14 19:04:54 PST 2020,Sat Nov 14 19:05:29 PST 2020,Tue Nov 17 19:05:29 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,35,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/193.png?raw=true,3,,
3Z8UJEJOD56FT57A4BH1CRLYQXG39G,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,30IQTZXKARZC0TO5E6AYEG4WM2I0XW,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:04:11 PST 2020,Sat Nov 14 19:04:25 PST 2020,Tue Nov 17 19:04:25 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,14,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/198.png?raw=true,4,,
3Z8UJEJOD56FT57A4BH1CRLYQXG39G,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3483FV8BELC6DO7NS65MXRKRMW362S,A1KMEBRRTN67LP,Approved,Sat Nov 14 19:02:56 PST 2020,Sat Nov 14 19:27:09 PST 2020,Tue Nov 17 19:27:09 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,1453,100% (1/1),100% (1/1),100% (1/1),https://github.com/jiangolder/results/blob/master/obman/198.png?raw=true,4,,
3Z8UJEJOD56FT57A4BH1CRLYQXG39G,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3EG49X351157E4AKGVQFNHENZ53X6T,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:06:04 PST 2020,Sat Nov 14 19:14:34 PST 2020,Tue Nov 17 19:14:34 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,510,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/198.png?raw=true,5,,
33EEIIWHLD05XDQF5NYTHH36RHCVQQ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,337RC3OW0CVXT08W3KVZOFZZ9PLVLX,ATXUM0GBU5MC8,Approved,Sat Nov 14 19:09:12 PST 2020,Sat Nov 14 19:09:32 PST 2020,Tue Nov 17 19:09:32 PST 2020,Sat Nov 14 19:49:30 PST 2020,,,20,100% (15/15),100% (15/15),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/199.png?raw=true,4,,
33EEIIWHLD05XDQF5NYTHH36RHCVQQ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3QHK8ZVMITBIKMAQY34ZN35S6X5LBH,A3KU8DC7HJOGCM,Approved,Sat Nov 14 19:08:41 PST 2020,Sat Nov 14 19:09:33 PST 2020,Tue Nov 17 19:09:33 PST 2020,Sat Nov 14 19:49:31 PST 2020,,,52,100% (1/1),100% (1/1),100% (1/1),https://github.com/jiangolder/results/blob/master/obman/199.png?raw=true,4,,
33EEIIWHLD05XDQF5NYTHH36RHCVQQ,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3X0H8UUIT8HXC23RD3XWM3W88SUWSL,A1S8KMGKJACGVO,Approved,Sat Nov 14 19:05:34 PST 2020,Sat Nov 14 19:05:45 PST 2020,Tue Nov 17 19:05:45 PST 2020,Sat Nov 14 19:49:31 PST 2020,,,11,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/199.png?raw=true,2,,
3TCFMTM8IKH8JI8WWYO3EBYNM7S12U,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:37 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:37 PST 2020,,,3DQQ64TANNE0ZANZLMT2RYRXL8NWP5,ABLC1ZB6E7IRR,Approved,Sat Nov 14 19:05:27 PST 2020,Sat Nov 14 19:06:57 PST 2020,Tue Nov 17 19:06:57 PST 2020,Sat Nov 14 19:49:31 PST 2020,,,90,100% (12/12),100% (12/12),100% (12/12),https://github.com/jiangolder/results/blob/master/obman/2.png?raw=true,3,,
3TCFMTM8IKH8JI8WWYO3EBYNM7S12U,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:37 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:37 PST 2020,,,3OCHAWUVGVDEDJV9IZKGX0J500OXKZ,A12NVHDVHC2V8T,Approved,Sat Nov 14 19:07:44 PST 2020,Sat Nov 14 19:09:34 PST 2020,Tue Nov 17 19:09:34 PST 2020,Sat Nov 14 19:49:31 PST 2020,,,110,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/2.png?raw=true,4,,
3TCFMTM8IKH8JI8WWYO3EBYNM7S12U,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:37 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:37 PST 2020,,,3SB4CE2TJ2O816MN687R3MG9VOUAXX,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:36 PST 2020,Sat Nov 14 19:17:33 PST 2020,Tue Nov 17 19:17:33 PST 2020,Sat Nov 14 19:49:31 PST 2020,,,657,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/2.png?raw=true,5,,
